"time","EDP","EDP( volume )"
"2011-07-05 01:00","2.527","5398459"
"2011-07-06 01:00","2.442","6227757"
"2011-07-07 01:00","2.487","4790227"
"2011-07-08 01:00","2.433","7002622"
"2011-07-11 01:00","2.33","7762818"
"2011-07-12 01:00","2.305","19159582"
"2011-07-13 01:00","2.295","7047765"
"2011-07-14 01:00","2.26","6234777"
"2011-07-15 01:00","2.263","4960906"
"2011-07-18 01:00","2.206","6120656"
"2011-07-19 01:00","2.23","3553357"
"2011-07-20 01:00","2.3","6590457"
"2011-07-21 01:00","2.379","7783119"
"2011-07-22 01:00","2.465","13645439"
"2011-07-25 01:00","2.472","8021415"
"2011-07-26 01:00","2.454","5181244"
"2011-07-27 01:00","2.404","5626449"
"2011-07-28 01:00","2.414","4443816"
"2011-07-29 01:00","2.42","5118557"
"2011-08-01 01:00","2.297","7670691"
"2011-08-02 01:00","2.28","6033665"
"2011-08-03 01:00","2.257","5876236"
"2011-08-04 01:00","2.24","4972501"
"2011-08-05 01:00","2.249","11051650"
"2011-08-08 01:00","2.223","7807391"
"2011-08-09 01:00","2.094","18652048"
"2011-08-10 01:00","2.08","13141341"
"2011-08-11 01:00","2.095","12024183"
"2011-08-12 01:00","2.123","14852059"
"2011-08-15 01:00","2.211","6979264"
"2011-08-16 01:00","2.144","6559809"
"2011-08-17 01:00","2.17","5053994"
"2011-08-18 01:00","2.065","7226051"
"2011-08-19 01:00","2.095","5842453"
"2011-08-22 01:00","2.167","6622981"
"2011-08-23 01:00","2.2","7359715"
"2011-08-24 01:00","2.215","5294297"
"2011-08-25 01:00","2.164","10246927"
"2011-08-26 01:00","2.151","5723060"
"2011-08-29 01:00","2.242","4358594"
"2011-08-30 01:00","2.23","4260711"
"2011-08-31 01:00","2.29","6871306"
"2011-09-01 01:00","2.28","6102562"
"2011-09-02 01:00","2.472","18627440"
"2011-09-05 01:00","2.39","11266868"
"2011-09-06 01:00","2.282","11403139"
"2011-09-07 01:00","2.318","9014987"
"2011-09-08 01:00","2.304","10442186"
"2011-09-09 01:00","2.285","7938833"
"2011-09-12 01:00","2.18","9914600"
"2011-09-13 01:00","2.214","12177997"
"2011-09-14 01:00","2.29","10488909"
"2011-09-15 01:00","2.346","8311433"
"2011-09-16 01:00","2.386","10897024"
"2011-09-19 01:00","2.353","4887185"
"2011-09-20 01:00","2.402","4543241"
"2011-09-21 01:00","2.412","5580915"
"2011-09-22 01:00","2.34","6968379"
"2011-09-23 01:00","2.294","8823944"
"2011-09-26 01:00","2.256","9496863"
"2011-09-27 01:00","2.324","8267479"
"2011-09-28 01:00","2.385","7539072"
"2011-09-29 01:00","2.351","5877543"
"2011-09-30 01:00","2.315","7348109"
"2011-10-03 01:00","2.263","4082068"
"2011-10-04 01:00","2.318","7510157"
"2011-10-05 01:00","2.345","4154423"
"2011-10-06 01:00","2.363","5443143"
"2011-10-07 01:00","2.407","14494546"
"2011-10-10 01:00","2.425","4859618"
"2011-10-11 01:00","2.397","5331251"
"2011-10-12 01:00","2.459","7245126"
"2011-10-13 01:00","2.468","5455382"
"2011-10-14 01:00","2.464","7868956"
"2011-10-17 01:00","2.42","4334756"
"2011-10-18 01:00","2.42","2867492"
"2011-10-19 01:00","2.449","2812681"
"2011-10-20 01:00","2.398","4549805"
"2011-10-21 01:00","2.414","7092213"
"2011-10-24 01:00","2.411","3760202"
"2011-10-25 01:00","2.382","3797087"
"2011-10-26 01:00","2.38","3235537"
"2011-10-27 01:00","2.405","7239385"
"2011-10-28 01:00","2.368","5148526"
"2011-10-31 00:00","2.285","7253747"
"2011-11-01 00:00","2.242","5436703"
"2011-11-02 00:00","2.2","6440824"
"2011-11-03 00:00","2.297","8750484"
"2011-11-04 00:00","2.27","23276766"
"2011-11-07 00:00","2.354","6369219"
"2011-11-08 00:00","2.291","6097039"
"2011-11-09 00:00","2.3","7779933"
"2011-11-10 00:00","2.3","6213068"
"2011-11-11 00:00","2.35","4445247"
"2011-11-14 00:00","2.305","2771629"
"2011-11-15 00:00","2.327","3136788"
"2011-11-16 00:00","2.299","3088187"
"2011-11-17 00:00","2.311","5032568"
"2011-11-18 00:00","2.323","3497925"
"2011-11-21 00:00","2.276","3544028"
"2011-11-22 00:00","2.277","3115228"
"2011-11-23 00:00","2.24","3232684"
"2011-11-24 00:00","2.21","2703707"
"2011-11-25 00:00","2.226","1728174"
"2011-11-28 00:00","2.301","3656816"
"2011-11-29 00:00","2.324","3109139"
"2011-11-30 00:00","2.38","6863179"
"2011-12-01 00:00","2.362","4116289"
"2011-12-02 00:00","2.408","4609003"
"2011-12-05 00:00","2.47","4568053"
"2011-12-06 00:00","2.448","6737481"
"2011-12-07 00:00","2.48","7093029"
"2011-12-08 00:00","2.42","6319922"
"2011-12-09 00:00","2.449","4465091"
"2011-12-12 00:00","2.468","6049523"
"2011-12-13 00:00","2.41","4436691"
"2011-12-14 00:00","2.41","4622059"
"2011-12-15 00:00","2.47","4855192"
"2011-12-16 00:00","2.371","15781552"
"2011-12-19 00:00","2.37","4398602"
"2011-12-20 00:00","2.342","5129976"
"2011-12-21 00:00","2.246","10627501"
"2011-12-22 00:00","2.33","7007329"
"2011-12-23 00:00","2.323","10239837"
"2011-12-27 00:00","2.338","2539909"
"2011-12-28 00:00","2.378","5891470"
"2011-12-29 00:00","2.384","2577427"
"2011-12-30 00:00","2.391","2814698"
"2012-01-02 00:00","2.46","1896880"
"2012-01-03 00:00","2.463","4851050"
"2012-01-04 00:00","2.47","4714952"
"2012-01-05 00:00","2.4","5518400"
"2012-01-06 00:00","2.404","3701044"
"2012-01-09 00:00","2.381","3740767"
"2012-01-10 00:00","2.352","11201073"
"2012-01-11 00:00","2.344","8802239"
"2012-01-12 00:00","2.37","3694485"
"2012-01-13 00:00","2.354","3133367"
"2012-01-16 00:00","2.344","2672455"
"2012-01-17 00:00","2.359","4444851"
"2012-01-18 00:00","2.27","8609628"
"2012-01-19 00:00","2.3","10478750"
"2012-01-20 00:00","2.29","3056556"
"2012-01-23 00:00","2.243","7963823"
"2012-01-24 00:00","2.242","5926747"
"2012-01-25 00:00","2.211","12118500"
"2012-01-26 00:00","2.241","6391728"
"2012-01-27 00:00","2.219","4219831"
"2012-01-30 00:00","2.193","3518845"
"2012-01-31 00:00","2.231","5952685"
"2012-02-01 00:00","2.23","32156468"
"2012-02-02 00:00","2.195","6137710"
"2012-02-03 00:00","2.209","7880445"
"2012-02-06 00:00","2.185","8084233"
"2012-02-07 00:00","2.245","6796950"
"2012-02-08 00:00","2.28","7938686"
"2012-02-09 00:00","2.22","6861805"
"2012-02-10 00:00","2.234","3876950"
"2012-02-13 00:00","2.249","2896386"
"2012-02-14 00:00","2.271","4025568"
"2012-02-15 00:00","2.239","4613090"
"2012-02-16 00:00","2.247","4134437"
"2012-02-17 00:00","2.236","4039095"
"2012-02-20 00:00","2.244","2067560"
"2012-02-21 00:00","2.24","3374135"
"2012-02-22 00:00","2.232","2341722"
"2012-02-23 00:00","2.19","3149195"
"2012-02-24 00:00","2.178","4213784"
"2012-02-27 00:00","2.169","2363235"
"2012-02-28 00:00","2.158","3004232"
"2012-02-29 00:00","2.19","7252493"
"2012-03-01 00:00","2.24","6485811"
"2012-03-02 00:00","2.299","6745186"
"2012-03-05 00:00","2.277","7139276"
"2012-03-06 00:00","2.233","9627263"
"2012-03-07 00:00","2.245","4306147"
"2012-03-08 00:00","2.255","5439313"
"2012-03-09 00:00","2.254","4929315"
"2012-03-12 00:00","2.212","4794402"
"2012-03-13 00:00","2.23","4248005"
"2012-03-14 00:00","2.24","6428058"
"2012-03-15 00:00","2.233","5885731"
"2012-03-16 00:00","2.182","15328817"
"2012-03-19 00:00","2.196","4304073"
"2012-03-20 00:00","2.23","5811194"
"2012-03-21 00:00","2.219","5938182"
"2012-03-22 00:00","2.207","5625719"
"2012-03-23 00:00","2.194","3496204"
"2012-03-26 01:00","2.2","4344998"
"2012-03-27 01:00","2.225","4600828"
"2012-03-28 01:00","2.21","5735255"
"2012-03-29 01:00","2.155","6406920"
"2012-03-30 01:00","2.181","5103200"
"2012-04-02 01:00","2.17","2747687"
"2012-04-03 01:00","2.158","3485547"
"2012-04-04 01:00","2.109","4683217"
"2012-04-05 01:00","2.084","3121386"
"2012-04-10 01:00","2.041","4900376"
"2012-04-11 01:00","2.101","4268781"
"2012-04-12 01:00","2.065","3970308"
"2012-04-13 01:00","2.077","6311162"
"2012-04-16 01:00","2.068","2454614"
"2012-04-17 01:00","2.102","2815027"
"2012-04-18 01:00","2.09","5548777"
"2012-04-19 01:00","2.088","7939701"
"2012-04-20 01:00","2.11","6015517"
"2012-04-23 01:00","2.07","4485132"
"2012-04-24 01:00","2.115","5309749"
"2012-04-25 01:00","2.13","4864577"
"2012-04-26 01:00","2.105","4245940"
"2012-04-27 01:00","2.15","5048382"
"2012-04-30 01:00","2.16","3812722"
"2012-05-02 01:00","2.178","7878118"
"2012-05-03 01:00","2.167","7616179"
"2012-05-04 01:00","2.186","8575617"
"2012-05-07 01:00","2.205","3548967"
"2012-05-08 01:00","2.224","9177089"
"2012-05-09 01:00","2.244","9042389"
"2012-05-10 01:00","2.27","12470626"
"2012-05-11 01:00","2.097","9117734"
"2012-05-14 01:00","2.04","7433374"
"2012-05-15 01:00","2.002","4804434"
"2012-05-16 01:00","1.917","7365614"
"2012-05-17 01:00","1.82","9035062"
"2012-05-18 01:00","1.852","10420826"
"2012-05-21 01:00","1.834","4382643"
"2012-05-22 01:00","1.88","5539307"
"2012-05-23 01:00","1.757","10931525"
"2012-05-24 01:00","1.737","8424173"
"2012-05-25 01:00","1.732","5660222"
"2012-05-28 01:00","1.714","3868516"
"2012-05-29 01:00","1.674","8159918"
"2012-05-30 01:00","1.659","6447315"
"2012-05-31 01:00","1.68","12428175"
"2012-06-01 01:00","1.66","9292708"
"2012-06-04 01:00","1.7","31587519"
"2012-06-05 01:00","1.683","4234562"
"2012-06-06 01:00","1.738","8511173"
"2012-06-07 01:00","1.744","5365753"
"2012-06-08 01:00","1.76","6256414"
"2012-06-11 01:00","1.738","5539260"
"2012-06-12 01:00","1.735","5283554"
"2012-06-13 01:00","1.69","5489097"
"2012-06-14 01:00","1.71","4743175"
"2012-06-15 01:00","1.75","11109233"
"2012-06-18 01:00","1.758","6349318"
"2012-06-19 01:00","1.775","3895793"
"2012-06-20 01:00","1.8","4122286"
"2012-06-21 01:00","1.794","5929123"
"2012-06-22 01:00","1.82","8613800"
"2012-06-25 01:00","1.803","3818232"
"2012-06-26 01:00","1.774","5277276"
"2012-06-27 01:00","1.79","4646697"
"2012-06-28 01:00","1.8","3606399"
"2012-06-29 01:00","1.864","8374078"
"2012-07-02 01:00","1.915","5129693"
"2012-07-03 01:00","1.93","5220002"
"2012-07-04 01:00","1.97","4801109"
"2012-07-05 01:00","1.953","3914456"
"2012-07-06 01:00","1.905","3910690"
"2012-07-09 01:00","1.914","4458991"
"2012-07-10 01:00","1.911","3587618"
"2012-07-11 01:00","1.93","3289504"
"2012-07-12 01:00","1.93","5048821"
"2012-07-13 01:00","1.956","4561796"
"2012-07-16 01:00","1.964","3408570"
"2012-07-17 01:00","1.969","3960602"
"2012-07-18 01:00","1.963","2103473"
"2012-07-19 01:00","1.946","2504455"
"2012-07-20 01:00","1.937","6956655"
"2012-07-23 01:00","1.824","6794873"
"2012-07-24 01:00","1.77","4450765"
"2012-07-25 01:00","1.756","5051761"
"2012-07-26 01:00","1.874","5752956"
"2012-07-27 01:00","1.853","7454316"
"2012-07-30 01:00","1.854","2687003"
"2012-07-31 01:00","1.854","4114480"
"2012-08-01 01:00","1.859","3613177"
"2012-08-02 01:00","1.823","5229925"
"2012-08-03 01:00","1.901","6800982"
"2012-08-06 01:00","1.926","3245179"
"2012-08-07 01:00","1.989","8139273"
"2012-08-08 01:00","1.977","3851699"
"2012-08-09 01:00","1.972","2694338"
"2012-08-10 01:00","1.937","4983942"
"2012-08-13 01:00","1.938","2226768"
"2012-08-14 01:00","1.925","2270018"
"2012-08-15 01:00","1.949","1726465"
"2012-08-16 01:00","1.975","2433406"
"2012-08-17 01:00","2","3732808"
"2012-08-20 01:00","2.029","2308135"
"2012-08-21 01:00","2.01","2730234"
"2012-08-22 01:00","2.012","2165409"
"2012-08-23 01:00","1.969","3515406"
"2012-08-24 01:00","1.962","2036220"
"2012-08-27 01:00","1.984","1890358"
"2012-08-28 01:00","1.977","3112859"
"2012-08-29 01:00","1.974","2246933"
"2012-08-30 01:00","1.918","3732772"
"2012-08-31 01:00","1.938","3342980"
"2012-09-03 01:00","1.962","2061819"
"2012-09-04 01:00","1.967","4866427"
"2012-09-05 01:00","2.021","5529580"
"2012-09-06 01:00","2.083","5519765"
"2012-09-07 01:00","2.155","8631089"
"2012-09-10 01:00","2.187","3211145"
"2012-09-11 01:00","2.197","4761763"
"2012-09-12 01:00","2.212","3286618"
"2012-09-13 01:00","2.21","5389674"
"2012-09-14 01:00","2.297","8164296"
"2012-09-17 01:00","2.296","4974969"
"2012-09-18 01:00","2.238","7619776"
"2012-09-19 01:00","2.23","6597934"
"2012-09-20 01:00","2.218","4710926"
"2012-09-21 01:00","2.237","12921680"
"2012-09-24 01:00","2.177","6305974"
"2012-09-25 01:00","2.228","6019609"
"2012-09-26 01:00","2.185","5444360"
"2012-09-27 01:00","2.187","3523666"
"2012-09-28 01:00","2.142","6363767"
"2012-10-01 01:00","2.158","4032786"
"2012-10-02 01:00","2.153","3324219"
"2012-10-03 01:00","2.163","2388085"
"2012-10-04 01:00","2.12","8256459"
"2012-10-05 01:00","2.141","4284885"
"2012-10-08 01:00","2.118","2893720"
"2012-10-09 01:00","2.104","4778008"
"2012-10-10 01:00","2.077","4474761"
"2012-10-11 01:00","2.088","7133488"
"2012-10-12 01:00","2.09","5505410"
"2012-10-15 01:00","2.074","5258756"
"2012-10-16 01:00","2.103","6365660"
"2012-10-17 01:00","2.142","8022390"
"2012-10-18 01:00","2.16","3559606"
"2012-10-19 01:00","2.119","4942264"
"2012-10-22 01:00","2.125","2944745"
"2012-10-23 01:00","2.106","5094422"
"2012-10-24 01:00","2.111","3211401"
"2012-10-25 01:00","2.075","3518180"
"2012-10-26 01:00","2.091","3424106"
"2012-10-29 00:00","2.069","1819582"
"2012-10-30 00:00","2.087","1816622"
"2012-10-31 00:00","2.096","3350943"
"2012-11-01 00:00","2.074","3174469"
"2012-11-02 00:00","2.075","4666069"
"2012-11-05 00:00","2.043","5469783"
"2012-11-06 00:00","2.03","2983107"
"2012-11-07 00:00","1.985","5511048"
"2012-11-08 00:00","1.989","5568231"
"2012-11-09 00:00","1.974","3163905"
"2012-11-12 00:00","1.973","2162090"
"2012-11-13 00:00","1.958","3779778"
"2012-11-14 00:00","1.959","4256922"
"2012-11-15 00:00","1.946","3744151"
"2012-11-16 00:00","1.922","5030926"
"2012-11-19 00:00","1.94","4944502"
"2012-11-20 00:00","1.94","2496752"
"2012-11-21 00:00","1.96","3804918"
"2012-11-22 00:00","1.954","3620252"
"2012-11-23 00:00","1.95","3393722"
"2012-11-26 00:00","1.93","3673560"
"2012-11-27 00:00","1.922","4822769"
"2012-11-28 00:00","1.917","5524230"
"2012-11-29 00:00","1.93","4555196"
"2012-11-30 00:00","1.946","6515315"
"2012-12-03 00:00","1.975","4361935"
"2012-12-04 00:00","1.954","4680708"
"2012-12-05 00:00","2.037","7657774"
"2012-12-06 00:00","2.054","5099905"
"2012-12-07 00:00","2.104","7469490"
"2012-12-10 00:00","2.1","4788675"
"2012-12-11 00:00","2.144","4585450"
"2012-12-12 00:00","2.167","5359060"
"2012-12-13 00:00","2.212","6445371"
"2012-12-14 00:00","2.244","7774773"
"2012-12-17 00:00","2.27","5794599"
"2012-12-18 00:00","2.28","7051055"
"2012-12-19 00:00","2.289","5933968"
"2012-12-20 00:00","2.352","8428229"
"2012-12-21 00:00","2.311","13079519"
"2012-12-24 00:00","2.319","772043"
"2012-12-27 00:00","2.295","3187216"
"2012-12-28 00:00","2.293","2535171"
"2012-12-31 00:00","2.29","1224936"
"2013-01-02 00:00","2.35","4543443"
"2013-01-03 00:00","2.35","4445462"
"2013-01-04 00:00","2.35","3014865"
"2013-01-07 00:00","2.308","5329622"
"2013-01-08 00:00","2.306","6729535"
"2013-01-09 00:00","2.355","4929937"
"2013-01-10 00:00","2.368","4735194"
"2013-01-11 00:00","2.349","3574494"
"2013-01-14 00:00","2.345","4318606"
"2013-01-15 00:00","2.359","3798094"
"2013-01-16 00:00","2.368","5471007"
"2013-01-17 00:00","2.412","4756807"
"2013-01-18 00:00","2.412","6146076"
"2013-01-21 00:00","2.388","5107742"
"2013-01-22 00:00","2.379","4173984"
"2013-01-23 00:00","2.387","5012751"
"2013-01-24 00:00","2.36","4878714"
"2013-01-25 00:00","2.36","4105600"
"2013-01-28 00:00","2.331","6044173"
"2013-01-29 00:00","2.35","5601031"
"2013-01-30 00:00","2.362","5309923"
"2013-01-31 00:00","2.375","7638882"
"2013-02-01 00:00","2.401","7892199"
"2013-02-04 00:00","2.365","6090524"
"2013-02-05 00:00","2.38","3944448"
"2013-02-06 00:00","2.388","5471999"
"2013-02-07 00:00","2.39","6044141"
"2013-02-08 00:00","2.405","4343810"
"2013-02-11 00:00","2.395","5880868"
"2013-02-12 00:00","2.412","4212220"
"2013-02-13 00:00","2.422","7615434"
"2013-02-14 00:00","2.345","20388967"
"2013-02-15 00:00","2.335","6032292"
"2013-02-18 00:00","2.33","2880693"
"2013-02-19 00:00","2.326","5550431"
"2013-02-20 00:00","2.305","6619465"
"2013-02-21 00:00","2.227","9931247"
"2013-02-22 00:00","2.245","5634570"
"2013-02-25 00:00","2.28","5564592"
"2013-02-26 00:00","2.25","7284241"
"2013-02-27 00:00","2.283","5944263"
"2013-02-28 00:00","2.298","6110177"
"2013-03-01 00:00","2.28","4714584"
"2013-03-04 00:00","2.3","4353011"
"2013-03-05 00:00","2.32","5332458"
"2013-03-06 00:00","2.317","24129363"
"2013-03-07 00:00","2.32","6136710"
"2013-03-08 00:00","2.35","9730220"
"2013-03-11 00:00","2.349","4186294"
"2013-03-12 00:00","2.355","3229988"
"2013-03-13 00:00","2.36","6255661"
"2013-03-14 00:00","2.44","10828787"
"2013-03-15 00:00","2.43","42823043"
"2013-03-18 00:00","2.419","5400473"
"2013-03-19 00:00","2.419","7113519"
"2013-03-20 00:00","2.444","10370212"
"2013-03-21 00:00","2.478","10862994"
"2013-03-22 00:00","2.478","4137412"
"2013-03-25 00:00","2.465","5053687"
"2013-03-26 00:00","2.46","5254566"
"2013-03-27 00:00","2.44","4948449"
"2013-03-28 00:00","2.402","10009770"
"2013-04-02 01:00","2.383","6926196"
"2013-04-03 01:00","2.32","9492855"
"2013-04-04 01:00","2.319","6475658"
"2013-04-05 01:00","2.311","4278303"
"2013-04-08 01:00","2.29","3549165"
"2013-04-09 01:00","2.37","5213589"
"2013-04-10 01:00","2.422","9056879"
"2013-04-11 01:00","2.412","5700294"
"2013-04-12 01:00","2.47","7843122"
"2013-04-15 01:00","2.49","8788067"
"2013-04-16 01:00","2.46","6887634"
"2013-04-17 01:00","2.458","5330174"
"2013-04-18 01:00","2.428","5986217"
"2013-04-19 01:00","2.503","6650601"
"2013-04-22 01:00","2.501","4126527"
"2013-04-23 01:00","2.55","6946412"
"2013-04-24 01:00","2.569","9125751"
"2013-04-25 01:00","2.62","7050984"
"2013-04-26 01:00","2.57","9073331"
"2013-04-29 01:00","2.62","10443437"
"2013-04-30 01:00","2.61","6343103"
"2013-05-02 01:00","2.61","3547625"
"2013-05-03 01:00","2.607","4269913"
"2013-05-06 01:00","2.616","2060796"
"2013-05-07 01:00","2.6","4800336"
"2013-05-08 01:00","2.619","3842240"
"2013-05-09 01:00","2.606","4122406"
"2013-05-10 01:00","2.624","6935275"
"2013-05-13 01:00","2.635","6908604"
"2013-05-14 01:00","2.615","6129046"
"2013-05-15 01:00","2.599","5569163"
"2013-05-16 01:00","2.608","5251403"
"2013-05-17 01:00","2.638","8427109"
"2013-05-20 01:00","2.474","7347468"
"2013-05-21 01:00","2.466","5692535"
"2013-05-22 01:00","2.459","4265620"
"2013-05-23 01:00","2.441","6200918"
"2013-05-24 01:00","2.49","7146370"
"2013-05-27 01:00","2.502","2700686"
"2013-05-28 01:00","2.541","8989214"
"2013-05-29 01:00","2.512","4080224"
"2013-05-30 01:00","2.52","3624246"
"2013-05-31 01:00","2.479","9729212"
"2013-06-03 01:00","2.465","5154706"
"2013-06-04 01:00","2.475","4834333"
"2013-06-05 01:00","2.458","4828300"
"2013-06-06 01:00","2.466","7736109"
"2013-06-07 01:00","2.52","6567421"
"2013-06-10 01:00","2.535","7592134"
"2013-06-11 01:00","2.519","4560279"
"2013-06-12 01:00","2.521","2902987"
"2013-06-13 01:00","2.533","5122134"
"2013-06-14 01:00","2.537","2685532"
"2013-06-17 01:00","2.549","3761656"
"2013-06-18 01:00","2.579","3201477"
"2013-06-19 01:00","2.576","2938104"
"2013-06-20 01:00","2.515","5444670"
"2013-06-21 01:00","2.439","10156441"
"2013-06-24 01:00","2.395","5892984"
"2013-06-25 01:00","2.414","5395329"
"2013-06-26 01:00","2.448","5413963"
"2013-06-27 01:00","2.446","3533434"
"2013-06-28 01:00","2.475","4999626"
"2013-07-01 01:00","2.459","3298218"
"2013-07-02 01:00","2.465","2571250"
"2013-07-03 01:00","2.308","14393236"
"2013-07-04 01:00","2.368","6162726"
"2013-07-05 01:00","2.37","4696766"
"2013-07-08 01:00","2.411","5461839"
"2013-07-09 01:00","2.423","5947879"
"2013-07-10 01:00","2.481","5417313"
"2013-07-11 01:00","2.468","5174963"
"2013-07-12 01:00","2.41","5837972"
"2013-07-15 01:00","2.404","3427428"
"2013-07-16 01:00","2.411","2613258"
"2013-07-17 01:00","2.419","5242653"
"2013-07-18 01:00","2.459","5079884"
"2013-07-19 01:00","2.5","10794686"
"2013-07-22 01:00","2.485","5597799"
"2013-07-23 01:00","2.49","7281050"
"2013-07-24 01:00","2.52","3745723"
"2013-07-25 01:00","2.53","4119977"
"2013-07-26 01:00","2.565","5618508"
"2013-07-29 01:00","2.6","4930729"
"2013-07-30 01:00","2.642","4607065"
"2013-07-31 01:00","2.67","6710491"
"2013-08-01 01:00","2.668","4247075"
"2013-08-02 01:00","2.661","3609951"
"2013-08-05 01:00","2.663","3114393"
"2013-08-06 01:00","2.634","3683752"
"2013-08-07 01:00","2.666","4150004"
"2013-08-08 01:00","2.7","5135939"
"2013-08-09 01:00","2.703","5206418"
"2013-08-12 01:00","2.7","2125494"
"2013-08-13 01:00","2.7","3789484"
"2013-08-14 01:00","2.713","4417764"
"2013-08-15 01:00","2.717","4423334"
"2013-08-16 01:00","2.706","3856518"
"2013-08-19 01:00","2.695","4344535"
"2013-08-20 01:00","2.672","3102050"
"2013-08-21 01:00","2.667","1863800"
"2013-08-22 01:00","2.7","5287573"
"2013-08-23 01:00","2.699","3849778"
"2013-08-26 01:00","2.69","3251323"
"2013-08-27 01:00","2.675","5899638"
"2013-08-28 01:00","2.682","4260146"
"2013-08-29 01:00","2.705","3716653"
"2013-08-30 01:00","2.674","6834256"
"2013-09-02 01:00","2.698","2668144"
"2013-09-03 01:00","2.698","4475643"
"2013-09-04 01:00","2.687","5306579"
"2013-09-05 01:00","2.69","6642928"
"2013-09-06 01:00","2.705","6096161"
"2013-09-09 01:00","2.68","4173176"
"2013-09-10 01:00","2.71","5018927"
"2013-09-11 01:00","2.715","5102950"
"2013-09-12 01:00","2.713","4134852"
"2013-09-13 01:00","2.709","2473363"
"2013-09-16 01:00","2.711","3133267"
"2013-09-17 01:00","2.71","3548170"
"2013-09-18 01:00","2.71","5218605"
"2013-09-19 01:00","2.705","4054930"
"2013-09-20 01:00","2.713","7106949"
"2013-09-23 01:00","2.694","4476484"
"2013-09-24 01:00","2.708","5917136"
"2013-09-25 01:00","2.72","8978457"
"2013-09-26 01:00","2.72","5584350"
"2013-09-27 01:00","2.714","6925727"
"2013-09-30 01:00","2.7","7188828"
"2013-10-01 01:00","2.697","4841433"
"2013-10-02 01:00","2.7","4345006"
"2013-10-03 01:00","2.69","4554548"
"2013-10-04 01:00","2.586","16557998"
"2013-10-07 01:00","2.545","7287678"
"2013-10-08 01:00","2.522","8837103"
"2013-10-09 01:00","2.468","12620247"
"2013-10-10 01:00","2.458","12855221"
"2013-10-11 01:00","2.481","7490278"
"2013-10-14 01:00","2.51","7530932"
"2013-10-15 01:00","2.56","11585027"
"2013-10-16 01:00","2.612","10694124"
"2013-10-17 01:00","2.647","6275598"
"2013-10-18 01:00","2.677","7499142"
"2013-10-21 01:00","2.675","8796546"
"2013-10-22 01:00","2.69","6644447"
"2013-10-23 01:00","2.677","9032370"
"2013-10-24 01:00","2.682","5192603"
"2013-10-25 01:00","2.67","5910386"
"2013-10-28 00:00","2.669","3628461"
"2013-10-29 00:00","2.669","4783492"
"2013-10-30 00:00","2.69","3677552"
"2013-10-31 00:00","2.712","7914811"
"2013-11-01 00:00","2.719","2628886"
"2013-11-04 00:00","2.706","2971658"
"2013-11-05 00:00","2.71","3421636"
"2013-11-06 00:00","2.719","2994215"
"2013-11-07 00:00","2.697","4298970"
"2013-11-08 00:00","2.696","2709023"
"2013-11-11 00:00","2.711","1925173"
"2013-11-12 00:00","2.715","2878892"
"2013-11-13 00:00","2.719","3540922"
"2013-11-14 00:00","2.728","4819404"
"2013-11-15 00:00","2.73","2778170"
"2013-11-18 00:00","2.762","4979339"
"2013-11-19 00:00","2.76","3458698"
"2013-11-20 00:00","2.75","3885863"
"2013-11-21 00:00","2.751","2982099"
"2013-11-22 00:00","2.783","3897204"
"2013-11-25 00:00","2.799","2496049"
"2013-11-26 00:00","2.781","4788823"
"2013-11-27 00:00","2.782","1737342"
"2013-11-28 00:00","2.775","1728541"
"2013-11-29 00:00","2.785","2136166"
"2013-12-02 00:00","2.772","4955038"
"2013-12-03 00:00","2.725","6084181"
"2013-12-04 00:00","2.708","6578827"
"2013-12-05 00:00","2.685","7610036"
"2013-12-06 00:00","2.667","6212105"
"2013-12-09 00:00","2.69","3701365"
"2013-12-10 00:00","2.687","2994293"
"2013-12-11 00:00","2.667","3132453"
"2013-12-12 00:00","2.646","3033732"
"2013-12-13 00:00","2.641","3725407"
"2013-12-16 00:00","2.64","4129449"
"2013-12-17 00:00","2.65","3758927"
"2013-12-18 00:00","2.622","3979036"
"2013-12-19 00:00","2.63","7465163"
"2013-12-20 00:00","2.62","14699751"
"2013-12-23 00:00","2.635","6033765"
"2013-12-24 00:00","2.654","2160151"
"2013-12-27 00:00","2.64","6058043"
"2013-12-30 00:00","2.667","3797816"
"2013-12-31 00:00","2.67","2553669"
"2014-01-02 00:00","2.643","3677942"
"2014-01-03 00:00","2.681","5074696"
"2014-01-06 00:00","2.69","4974574"
"2014-01-07 00:00","2.74","14402540"
"2014-01-08 00:00","2.786","10933905"
"2014-01-09 00:00","2.812","10236969"
"2014-01-10 00:00","2.833","6936382"
"2014-01-13 00:00","2.852","5149818"
"2014-01-14 00:00","2.833","6040002"
"2014-01-15 00:00","2.853","6560228"
"2014-01-16 00:00","2.846","8691635"
"2014-01-17 00:00","2.868","6534450"
"2014-01-20 00:00","2.851","2699297"
"2014-01-21 00:00","2.843","7025168"
"2014-01-22 00:00","2.829","4546839"
"2014-01-23 00:00","2.816","5951425"
"2014-01-24 00:00","2.766","7004137"
"2014-01-27 00:00","2.771","5125522"
"2014-01-28 00:00","2.798","5839709"
"2014-01-29 00:00","2.787","7363709"
"2014-01-30 00:00","2.803","3504711"
"2014-01-31 00:00","2.786","5513697"
"2014-02-03 00:00","2.8","7166202"
"2014-02-04 00:00","2.762","6142341"
"2014-02-05 00:00","2.772","4042652"
"2014-02-06 00:00","2.8","5196612"
"2014-02-07 00:00","2.798","4035077"
